topic,argument,summary,stance,ibm_pro_deb_qs
obama,I'm with the rising poll of isolationist that believe Afghany war is going to add more debt and spend 500 Billion to help a country that only has two paved roads in the entire country. I was hoping that Obama was to withdraw troops and start to focus on America's problems. 500 billion to give to companies to help build up there infrastructure.,Destroyed our economy,-1,0.5396679639816284
obama,"we have people over here starving to death,people who cant afford to go to the doctor,no jobs anywhere....but yet lets send 7.3 billion dollars to another country to help them out...it dont make sence.",Destroyed our economy,-1,0.6147359013557434
obama,"When people get taxed, all that money goes to the Federal Reserve, and since Obama's presidency, over a dozen trillion US dollars have magically disappeared from it. ($12,000,000,000,000) Where did it all go?",Destroyed our economy,-1,0.653266429901123
obama,HE IS SPENDING A CRAP LOAD OF MONEY AND WE ARE ALL GOING BROKE.,Destroyed our economy,-1,0.404540479183197
obama,We are stuck in a crappy position and our economy is sinking!,Destroyed our economy,-1,0.5966393947601318
obama,"How is spending more money going to help our debt that makes NOOO sense and dems will say ""we will go bankrupt"" HELLO we have been pretty much with over 14 trillion dollars in debt!",Destroyed our economy,-1,0.33757612109184265
obama,obama got us 5.1 trillion dollars in dept already. Raised the tax on fuel and gave huge amounts of money to solar power manufactures. That are horrible at creating energy. And trying to make coal more expensive which are used in coal plants that make 50% of U.S power. Raising electricity prices.,Destroyed our economy,-1,0.47808924317359924
obama,yah obama did one thing he said he would... he did change the economy. just not like we wanted him to,Destroyed our economy,-1,0.5167959928512573
obama,"Yeah that legislation is working great now that the housing market is out of the economic trough. OHH wait, it isn't.",Destroyed our economy,-1,0.3400095999240875
obama,"But when you are talking about a huge budget, increase with more taxes during a time when people and employer's are struggling to make it, it leaves no incentive to hire.",Destroyed our economy,-1,0.6464452743530273
obama,"the tax rate is going to go way up when out genarashon starts to pay taxs because of everything Obama has doen with our money. I personly think he could have thought of a better way to spend our money that is not waist full, or that the younger people will have to pay off. Obama should have not won.",Destroyed our economy,-1,0.6764373183250427
obama,he has had three years to make some changes to this economy and he hasn't! Actually if you haven't heard it has DROPPED!,Destroyed our economy,-1,0.5076520442962646
obama,Bush raised the debt by two BILLION for the wars (BOTH OF THEM) Obama has outspent that in a week.,Destroyed our economy,-1,0.4502224326133728
obama,"It's even worse and is still going downhill! 1 trillion dollars of debt not enough for you, eh?",Destroyed our economy,-1,0.46728378534317017
obama,Still waiting for something positive where is the real Stimulus that will create private sector jobs which is where the real health of our nation lies. What happens when the Stimulus money runs out then what? The Stimulus package they gave us is like trying to fix a broken dam with a band aid.,Destroyed our economy,-1,0.6028947830200195
obama,"His ""Jobs Plan"" covers about four months of our countries debt. -_- he sucks",Destroyed our economy,-1,0.46575379371643066
obama,"However, the budget FY2010 is the sole responsible of President Obama. All the deficit is his. Are you going to blame this budget on Bush as well?  ""The federal government recorded a total budget deficit of $1.4 trillion in fiscal year 2009, about $960 billion more than the deficit incurred in 2008.""",Destroyed our economy,-1,0.7798839807510376
obama,The national debt has increased more under Obama than any other president,Destroyed our economy,-1,0.8341197371482849
obama,i have a dream....that one day....that black nigga will remove the welfare system and all you niggas will realize what a dumb mistake you have made,Destroyed our economy,-1,0.40710002183914185
obama,"America needs to stop the hair of the dog spending and consumerism, and start savings and investing.",Destroyed our economy,-1,0.7847631573677063
obama,"Many believe that increased spending is never a good idea, especially under a recession.",Destroyed our economy,-1,0.7382817268371582
